Shapelet_0,Shapelet_1,Shapelet_2,Shapelet_3,Shapelet_4,Shapelet_5,Shapelet_6,Shapelet_7,Shapelet_8,Shapelet_9,Shapelet_10,Shapelet_11,Shapelet_12,Shapelet_13,Shapelet_14,Shapelet_15,Shapelet_16,Shapelet_17,Shapelet_18,Shapelet_19,Shapelet_20,Shapelet_21,Shapelet_22,Shapelet_23,Shapelet_24,Shapelet_25,Shapelet_26,Shapelet_27,Shapelet_28,Shapelet_29,Shapelet_30,Shapelet_31,Shapelet_32,Shapelet_33,Shapelet_34,Shapelet_35,Shapelet_36,Shapelet_37,Shapelet_38,Shapelet_39,Shapelet_40,Shapelet_41,Shapelet_42,Shapelet_43,Shapelet_44,Shapelet_45,Shapelet_46,Shapelet_47,Shapelet_48,Shapelet_49,Shapelet_50,Shapelet_51,Shapelet_52,Shapelet_53,Shapelet_54,Shapelet_55,Shapelet_56,Shapelet_57,Shapelet_58,Shapelet_59,Shapelet_60,Shapelet_61,Shapelet_62,Shapelet_63,Shapelet_64,Shapelet_65,Shapelet_66,Shapelet_67,Shapelet_68,Shapelet_69,Shapelet_70,Shapelet_71,Shapelet_72,Shapelet_73,Shapelet_74,Shapelet_75,Shapelet_76,Shapelet_77,Shapelet_78,Shapelet_79,Shapelet_80,Shapelet_81,Shapelet_82,Shapelet_83,Shapelet_84,Shapelet_85,Shapelet_86,Shapelet_87,Shapelet_88,Shapelet_89,Shapelet_90,Shapelet_91,Shapelet_92,Shapelet_93,Shapelet_94,Shapelet_95,Shapelet_96,Shapelet_97,Shapelet_98,Shapelet_99,ACTUAL_VWAP_CHANGE_0
0.096376,0.090867,0.066764,0.046646,0.073862,0.094456,0.069599,0.094523,0.045235,0.051909,0.099971,0.072243,0.061489,0.054969,0.05366,0.055923,0.095513,0.06423,0.064526,0.079149,0.040265,0.06296,0.039664,0.065755,0.109002,0.039819,0.046703,0.066608,0.034201,0.041523,0.059809,0.062087,0.09619,0.073141,0.083756,0.061957,0.059817,0.050433,0.046888,0.047301,0.04077,0.04167,0.075716,0.043305,0.087082,0.06136,0.038579,0.090871,0.088474,0.066215,0.034625,0.069057,0.050068,0.051529,0.065001,0.044036,0.061223,0.059435,0.059108,0.093571,0.062601,0.036448,0.050604,0.033296,0.02906,0.035041,0.072055,0.073168,0.047332,0.059985,0.070638,0.101859,0.082695,0.060274,0.034582,0.03739,0.070609,0.090046,0.088909,0.031644,0.02841,0.037815,0.107873,0.041623,0.084523,0.024465,0.048421,0.057393,0.024787,0.043199,0.079533,0.078576,0.029351,0.075075,0.030768,0.051177,0.093817,0.025284,0.05373,0.082406,-0.206154
0.111754,0.097231,0.111771,0.111249,0.100771,0.103047,0.10226,0.138399,0.107785,0.104816,0.135078,0.10033,0.092312,0.117185,0.115997,0.111584,0.104144,0.134435,0.111316,0.102464,0.127933,0.159244,0.11763,0.10597,0.128401,0.101407,0.127804,0.119964,0.14186,0.149563,0.06803,0.153741,0.100436,0.157843,0.123574,0.10516,0.185567,0.086728,0.084382,0.112787,0.088376,0.086341,0.085701,0.069277,0.126267,0.084579,0.109613,0.092535,0.114718,0.081164,0.090711,0.182108,0.067883,0.0659,0.074329,0.073866,0.115695,0.063789,0.06187,0.104693,0.130535,0.153436,0.068212,0.125123,0.102902,0.128409,0.066119,0.065774,0.07504,0.13758,0.056265,0.130036,0.069487,0.198361,0.091395,0.162846,0.047169,0.083891,0.125414,0.146687,0.098197,0.089502,0.127117,0.087233,0.10998,0.116578,0.092029,0.106528,0.10575,0.186389,0.046607,0.044585,0.136573,0.090521,0.097808,0.123389,0.057411,0.162643,0.203543,0.041348,-0.199306
0.098719,0.115416,0.061027,0.075924,0.061942,0.115758,0.081651,0.122982,0.08671,0.093885,0.078492,0.105685,0.069592,0.07156,0.089171,0.049617,0.038858,0.12498,0.102168,0.080293,0.112001,0.134386,0.108778,0.122643,0.045231,0.09546,0.061274,0.133,0.114746,0.114332,0.082551,0.127323,0.027206,0.111431,0.08269,0.13362,0.144938,0.036415,0.033122,0.037804,0.027878,0.028583,0.065615,0.065095,0.04718,0.046154,0.027049,0.121744,0.07268,0.05036,0.022622,0.133764,0.035346,0.036581,0.048888,0.03045,0.135514,0.043399,0.043049,0.076706,0.062182,0.106624,0.03641,0.131962,0.018271,0.025001,0.054841,0.055831,0.034028,0.103342,0.053109,0.03159,0.116067,0.152129,0.02333,0.173141,0.052922,0.131604,0.073267,0.063699,0.017825,0.026315,0.01718,0.029787,0.052863,0.014907,0.031704,0.129927,0.014814,0.075495,0.060729,0.059826,0.020402,0.066516,0.020262,0.175472,0.074154,0.072665,0.144061,0.063162,-0.194329
0.066698,0.073811,0.070621,0.063427,0.065351,0.06482,0.053913,0.056636,0.048747,0.046348,0.07799,0.08914,0.081799,0.08053,0.067037,0.07169,0.082679,0.059022,0.082256,0.122555,0.053027,0.043185,0.050991,0.065275,0.088854,0.076925,0.069472,0.063605,0.041913,0.037392,0.077456,0.076037,0.09028,0.096074,0.103832,0.066292,0.041947,0.071473,0.067176,0.067882,0.059727,0.06078,0.138248,0.063241,0.042356,0.084353,0.05713,0.102824,0.114496,0.090032,0.051837,0.055542,0.069938,0.071563,0.088638,0.061931,0.065509,0.08168,0.081101,0.12063,0.104527,0.036874,0.068299,0.083839,0.045234,0.052428,0.096818,0.098111,0.063629,0.123116,0.094843,0.096859,0.067238,0.040118,0.048921,0.068958,0.093475,0.100433,0.123631,0.066492,0.042876,0.052044,0.07813,0.055887,0.061074,0.03964,0.063537,0.039293,0.039216,0.045541,0.104848,0.103446,0.045347,0.092186,0.044323,0.092766,0.121841,0.056788,0.053191,0.107729,-0.191056
0.122864,0.089425,0.092613,0.062348,0.104996,0.096144,0.092323,0.123241,0.039775,0.057132,0.11488,0.078863,0.089675,0.085484,0.096078,0.077972,0.102005,0.09923,0.102857,0.120192,0.069594,0.103987,0.057194,0.096062,0.116533,0.061395,0.075142,0.113037,0.077205,0.06857,0.050971,0.116976,0.095137,0.099177,0.076927,0.082285,0.117789,0.006268,0.005593,0.069638,0.006993,0.00649,0.107416,0.053049,0.076046,0.006698,0.013308,0.064753,0.02465,0.006288,0.00925,0.124843,0.004156,0.004021,0.003956,0.008369,0.087192,0.001504,0.001532,0.02168,0.066112,0.075432,0.011871,0.093631,0.01256,0.020463,0.002601,0.002668,0.016334,0.078349,0.000468,0.099708,0.092597,0.130852,0.018991,0.131147,0.002123,0.052187,0.079062,0.072912,0.016359,0.021027,0.084048,0.022861,0.086074,0.01687,0.052766,0.079955,0.016273,0.076921,0,0.0002,0.023632,0.070995,0.020911,0.141435,0.004201,0.062986,0.127592,0.000362,-0.186394
0.101696,0.084431,0.068255,0.067774,0.066615,0.073882,0.069777,0.083086,0.065656,0.066049,0.129501,0.083823,0.068789,0.066451,0.073505,0.071289,0.11276,0.082079,0.076168,0.08949,0.055422,0.083201,0.053198,0.051377,0.144338,0.051561,0.051929,0.050956,0.048972,0.04502,0.047823,0.069397,0.120876,0.092699,0.083874,0.027365,0.081537,0.011525,0.009907,0.078531,0.010863,0.010138,0.080137,0.030331,0.098314,0.012878,0.020159,0.092762,0.035833,0.012434,0.011803,0.080072,0.004829,0.004411,0.008971,0.007923,0.049038,0.003673,0.003079,0.032097,0.080134,0.040805,0.009253,0.047509,0.01628,0.028992,0.006965,0.007079,0.013171,0.088199,0.002702,0.140968,0.044318,0.079682,0.017353,0.052534,0.000964,0.079108,0.0745,0.058208,0.016898,0.018438,0.144205,0.019394,0.106653,0.021893,0.071605,0.030205,0.018469,0.091855,0.001055,0.000426,0.032201,0.06577,0.019665,0.047803,0.008782,0.069068,0.074368,0.000184,-0.18625
0.041644,0.056448,0.055214,0.083693,0.045122,0.056483,0.055715,0.0428,0.077849,0.074166,0.057445,0.060693,0.049309,0.086617,0.028798,0.069591,0.083507,0.025591,0.032603,0.06013,0.023466,0.022969,0.072393,0.062312,0.096976,0.106316,0.069209,0.053077,0.024019,0.027891,0.07387,0.021315,0.102036,0.045428,0.072181,0.052797,0.034694,0.085826,0.082458,0.085119,0.075014,0.076431,0.097059,0.058497,0.089225,0.098337,0.068248,0.09908,0.123129,0.104426,0.068111,0,0.089908,0.091983,0.104464,0.082521,0.084701,0.1007,0.100841,0.130745,0.074728,0.038528,0.091708,0.076739,0.059488,0.060783,0.114016,0.115326,0.087149,0.075849,0.114643,0.113588,0.058505,0.021619,0.069531,0.027718,0.117223,0.098857,0.105734,0.058306,0.060628,0.073878,0.123871,0.078912,0.119647,0.051708,0.100244,0.040455,0.054736,0.044284,0.126718,0.12623,0.053034,0.126934,0.064062,0.030852,0.140193,0.042813,0.0492,0.131253,-0.186038
0.107875,0.091033,0.076584,0.084858,0.066316,0.084383,0.070533,0.085844,0.082941,0.076868,0.099271,0.077954,0.068381,0.094048,0.062908,0.089525,0.114639,0.061505,0.061745,0.094466,0.039503,0.070021,0.068125,0.090295,0.124543,0.097328,0.068924,0.089221,0.041075,0.0484,0.064033,0.059176,0.118536,0.064572,0.057434,0.054565,0.082173,0.048309,0.042295,0.081188,0.035444,0.035618,0.105243,0.054231,0.08257,0.061118,0.042292,0.077756,0.10176,0.065508,0.026157,0.050819,0.034835,0.035384,0.061013,0.026352,0.092992,0.0476,0.045535,0.104127,0.056065,0.047822,0.026552,0.094464,0.024518,0.044258,0.065631,0.066805,0.022276,0.063823,0.058132,0.115617,0.081283,0.052584,0.014925,0.07307,0.048608,0.089413,0.086784,0.052193,0.015169,0.01538,0.118243,0.016563,0.1181,0.024236,0.06676,0.055543,0.016486,0.036877,0.063033,0.059805,0.039301,0.113815,0.012623,0.087476,0.086599,0.033525,0.089841,0.062236,-0.18374
0.100359,0.088636,0.098231,0.086043,0.089175,0.0864,0.085769,0.110875,0.07301,0.074939,0.130957,0.093883,0.095081,0.103275,0.117053,0.097301,0.095691,0.130656,0.120903,0.114845,0.120836,0.141554,0.084405,0.087999,0.120519,0.063144,0.118787,0.083275,0.128909,0.119646,0.056736,0.157467,0.090419,0.17473,0.125111,0.091122,0.151973,0.090788,0.093325,0.101775,0.101594,0.100041,0.108053,0.060516,0.09111,0.081397,0.11302,0.096817,0.087575,0.076441,0.112151,0.170801,0.09066,0.089353,0.074001,0.104624,0.077111,0.076429,0.077239,0.078181,0.13916,0.124879,0.107121,0.10222,0.122279,0.128178,0.065843,0.064964,0.118718,0.162936,0.064712,0.12671,0.042917,0.173815,0.13359,0.147196,0.070422,0.079191,0.131199,0.135586,0.132369,0.135313,0.112542,0.136103,0.07536,0.133327,0.075826,0.08169,0.134091,0.175081,0.057014,0.058853,0.13901,0.056661,0.14019,0.122341,0.049767,0.154928,0.162985,0.056136,-0.182219
0.123014,0.079294,0.102387,0.120584,0.109591,0.097184,0.114235,0.128988,0.118997,0.121946,0.138249,0.085344,0.088455,0.133606,0.108984,0.118928,0.140242,0.116519,0.088918,0.097915,0.093152,0.145565,0.113942,0.115479,0.172422,0.116654,0.126299,0.124696,0.111278,0.115739,0.052667,0.109345,0.14577,0.107772,0.07827,0.075382,0.173397,0.161419,0.163909,0.149327,0.17408,0.171867,0.085714,0.063028,0.152303,0.149675,0.191141,0.072269,0.157996,0.143042,0.185943,0.139485,0.156161,0.154074,0.139123,0.172204,0.122664,0.139676,0.139975,0.14532,0.087942,0.12614,0.171573,0.135329,0.200007,0.211316,0.127688,0.12653,0.185039,0.095175,0.124204,0.173113,0.067262,0.169424,0.206244,0.141783,0.127047,0.059966,0.090632,0.13612,0.208305,0.206643,0.171298,0.205939,0.173003,0.215137,0.140961,0.099778,0.212787,0.164236,0.112405,0.113775,0.224952,0.119008,0.215025,0.109518,0.105537,0.138035,0.196448,0.109511,-0.18076
0.093918,0.053956,0.10212,0.120414,0.096073,0.071689,0.090903,0.101469,0.108738,0.098183,0.102377,0.071953,0.080434,0.138648,0.087287,0.122673,0.099723,0.090618,0.070737,0.082632,0.08888,0.125852,0.113597,0.111102,0.129466,0.123711,0.139737,0.124047,0.110003,0.126551,0.052012,0.116397,0.114098,0.104391,0.065895,0.094262,0.171805,0.116915,0.116792,0.142983,0.12373,0.121578,0.093113,0.069589,0.125288,0.110225,0.143343,0.041043,0.130435,0.10524,0.130519,0.132644,0.104052,0.10198,0.099668,0.114775,0.139564,0.094135,0.09321,0.119016,0.087782,0.142466,0.111268,0.157475,0.143781,0.163039,0.089801,0.089067,0.12125,0.096958,0.082754,0.133189,0.057814,0.16029,0.140172,0.163906,0.079001,0.038248,0.105083,0.146157,0.144966,0.139264,0.129228,0.137636,0.14253,0.158342,0.124899,0.101223,0.151252,0.152496,0.071893,0.071408,0.173871,0.130529,0.147791,0.130312,0.074584,0.13996,0.211929,0.067616,-0.179614
0.142828,0.154006,0.0916,0.07194,0.09429,0.129765,0.088535,0.123606,0.086905,0.08806,0.147323,0.159733,0.110512,0.057145,0.123019,0.088521,0.095924,0.133631,0.139355,0.138206,0.104334,0.124281,0.084671,0.107221,0.116441,0.070791,0.043764,0.108901,0.096019,0.078321,0.121055,0.138264,0.093278,0.139712,0.130011,0.114993,0.097984,0.11511,0.110291,0.076879,0.101016,0.102478,0.125296,0.103366,0.06737,0.130472,0.095563,0.16939,0.161831,0.137508,0.091269,0.129057,0.115061,0.117159,0.136656,0.10468,0.103707,0.129545,0.129016,0.170206,0.110236,0.063813,0.112327,0.08693,0.082128,0.087739,0.147139,0.148691,0.105798,0.13832,0.14583,0.097361,0.157633,0.103575,0.086795,0.129806,0.144799,0.172685,0.10395,0.052837,0.079349,0.090439,0.085893,0.094988,0.072139,0.073956,0.066861,0.13246,0.074407,0.061579,0.158503,0.156992,0.078379,0.075491,0.080638,0.15423,0.177282,0.065578,0.074916,0.162307,-0.17574
0.137195,0.130952,0.12212,0.113936,0.129644,0.13166,0.121667,0.121259,0.109684,0.110935,0.129475,0.13209,0.132206,0.127303,0.110191,0.125698,0.171843,0.088486,0.117962,0.167436,0.072375,0.075474,0.104413,0.134751,0.172962,0.136824,0.112504,0.121511,0.059749,0.056968,0.141744,0.086343,0.174972,0.106537,0.13966,0.10453,0.066461,0.160884,0.15715,0.122888,0.147303,0.149385,0.195558,0.122492,0.124142,0.176534,0.135331,0.162702,0.201072,0.184553,0.138299,0.067173,0.168869,0.171724,0.185803,0.158574,0.13398,0.182943,0.1834,0.212153,0.129585,0.060919,0.170419,0.127192,0.125632,0.122799,0.198863,0.200518,0.163451,0.12778,0.201269,0.175441,0.141036,0.055707,0.13917,0.085758,0.205661,0.158534,0.167922,0.090614,0.127432,0.144628,0.170839,0.151003,0.162246,0.113699,0.131058,0.093327,0.119077,0.053568,0.217573,0.217259,0.111815,0.175726,0.131345,0.12232,0.232181,0.064698,0.070744,0.223897,-0.170419
0.066512,0.0931,0.045913,0.062679,0.047924,0.084786,0.05103,0.08033,0.067316,0.057001,0.058766,0.085715,0.050986,0.054367,0.062565,0.033155,0.035431,0.076966,0.073901,0.074285,0.068725,0.081677,0.075206,0.089906,0.039974,0.072092,0.041816,0.095507,0.067182,0.070127,0.07062,0.084555,0.029697,0.079106,0.070262,0.094054,0.086651,0.090937,0.087746,0.023367,0.080241,0.081748,0.068033,0.049328,0.028018,0.103454,0.072505,0.100957,0.127166,0.109675,0.073483,0.085654,0.096246,0.098432,0.110032,0.08891,0.096499,0.106932,0.107226,0.135168,0.061491,0.065649,0.09873,0.096331,0.06435,0.064356,0.119949,0.121272,0.094132,0.088368,0.121144,0.027261,0.086331,0.083261,0.075759,0.10795,0.124563,0.112709,0.072527,0.042704,0.06621,0.08038,0.02379,0.085687,0.03571,0.056025,0.022077,0.087102,0.059806,0.035067,0.133743,0.133443,0.056389,0.064934,0.070054,0.120115,0.146542,0.044047,0.08797,0.138656,-0.167805
0.025845,0,0.043438,0.048194,0.048278,0.036593,0.054802,0.050311,0.051852,0.066163,0.042193,0.034989,0.060009,0.072593,0.052769,0.054348,0.065125,0.042213,0.044216,0.073987,0.036919,0.049062,0.069975,0.082301,0.077422,0.076658,0.089622,0.078516,0.043112,0.046392,0.032986,0.056452,0.071065,0.06153,0.054863,0.050357,0.070331,0.006589,0.006835,0.078481,0.009141,0.008695,0.090718,0.042293,0.05187,0.005529,0.013889,0.04602,0.019062,0.004743,0.013019,0.056448,0.007753,0.007706,0.003166,0.013582,0.084383,0.00307,0.003588,0.016043,0.06834,0.059126,0.018464,0.116429,0.01614,0.020613,0.001653,0.001605,0.023925,0.075913,0.001049,0.094995,0.018528,0.071002,0.026625,0.087833,0.005356,0.037182,0.091556,0.101415,0.022644,0.029277,0.074157,0.031613,0.090933,0.020162,0.083698,0.046825,0.021598,0.063271,0.000742,0.001648,0.024429,0.080262,0.028692,0.087296,0.00155,0.07708,0.097301,0.001828,-0.166885
0.087238,0.080436,0.070989,0.047546,0.067096,0.058047,0.062694,0.068032,0.050298,0.052302,0.090942,0.083109,0.072224,0.061551,0.068099,0.07356,0.096326,0.062637,0.081512,0.114864,0.042645,0.053779,0.038549,0.059858,0.112207,0.063356,0.056167,0.064565,0.033773,0.033587,0.062684,0.072505,0.091524,0.081969,0.083942,0.051421,0.049727,0.05241,0.047106,0.061813,0.040128,0.040625,0.116718,0.054774,0.059462,0.0651,0.043408,0.087948,0.101515,0.069919,0.031504,0.058366,0.043572,0.044518,0.066618,0.035418,0.060906,0.055768,0.054289,0.105239,0.076323,0.027998,0.037983,0.064721,0.028052,0.042922,0.072509,0.073715,0.033661,0.086237,0.067156,0.10816,0.073865,0.048812,0.023655,0.062785,0.060839,0.080119,0.095821,0.051707,0.021494,0.025135,0.092429,0.027328,0.075734,0.025821,0.053478,0.039734,0.020918,0.041781,0.073917,0.071418,0.03726,0.080421,0.020538,0.079794,0.094776,0.043784,0.053764,0.074521,-0.16432
0.127546,0.105648,0.12205,0.147281,0.114395,0.1081,0.128916,0.132849,0.142564,0.13961,0.15843,0.114061,0.102264,0.155244,0.1288,0.145598,0.14784,0.137686,0.115705,0.111522,0.12737,0.165638,0.139124,0.117236,0.180432,0.13919,0.154454,0.123996,0.147094,0.148343,0.08346,0.135965,0.155242,0.159477,0.127669,0.099082,0.18927,0.142194,0.141107,0.162275,0.147868,0.145396,0.106137,0.08718,0.173805,0.136102,0.171324,0.113637,0.161703,0.13084,0.153509,0.164489,0.123933,0.121461,0.123907,0.133821,0.13542,0.11521,0.113579,0.149033,0.142095,0.159687,0.127655,0.143775,0.168525,0.193451,0.112903,0.112177,0.137352,0.150502,0.103353,0.19108,0.065586,0.192566,0.15874,0.155046,0.095739,0.098823,0.141195,0.1677,0.166221,0.156675,0.19167,0.153939,0.177477,0.185,0.142167,0.098299,0.174587,0.213682,0.090702,0.089305,0.204728,0.136399,0.167073,0.110203,0.097029,0.183195,0.213269,0.084881,-0.162201
0.10948,0.089817,0.107294,0.081298,0.123578,0.083664,0.105402,0.108203,0.083978,0.09106,0.102959,0.088469,0.072243,0.088174,0.063366,0.089789,0.12152,0.059602,0.063552,0.094365,0.043047,0.059912,0.08441,0.072497,0.142316,0.107626,0.074241,0.102054,0.042937,0.058893,0.093036,0.056496,0.133254,0.043346,0.101412,0.07485,0.073288,0.084928,0.080251,0.08394,0.072075,0.073223,0.090446,0.080196,0.16035,0.098863,0.069121,0.095204,0.130488,0.105004,0.063263,0.07471,0.082936,0.084664,0.103558,0.073869,0.119981,0.095944,0.09525,0.137235,0.083053,0.076432,0.08022,0.068509,0.056029,0.063695,0.112397,0.11379,0.074791,0.0452,0.110201,0.151346,0.112435,0.091264,0.058919,0.059076,0.108231,0.069384,0.10503,0.072686,0.052851,0.062021,0.153437,0.065922,0.154227,0.049819,0.093804,0.07313,0.049098,0.079213,0.12088,0.119265,0.055834,0.139853,0.053865,0.047424,0.139239,0.068587,0.100831,0.123819,-0.161056
0.087861,0.112344,0.058869,0.086238,0.065276,0.112042,0.069176,0.12003,0.100053,0.083404,0.060233,0.095065,0.052553,0.076354,0.074701,0.045218,0.033882,0.101521,0.07869,0.065471,0.095725,0.129826,0.106001,0.123325,0.040557,0.10077,0.066369,0.136677,0.109495,0.118224,0.08146,0.111624,0.022536,0.09028,0.066645,0.135959,0.142905,0.055206,0.050541,0.029636,0.043649,0.044369,0.047248,0.054881,0.051677,0.067538,0.044294,0.095957,0.10035,0.072568,0.035764,0.126809,0.050025,0.051249,0.070193,0.04239,0.139669,0.061467,0.060464,0.104956,0.052643,0.114032,0.046766,0.130949,0.031087,0.042116,0.076889,0.078094,0.042602,0.084849,0.073231,0.018699,0.10825,0.137245,0.030861,0.163974,0.069517,0.126758,0.06991,0.060487,0.026868,0.033128,0.017252,0.036079,0.052887,0.027523,0.024897,0.133283,0.024869,0.065899,0.081245,0.079357,0.036114,0.087263,0.027235,0.157385,0.09969,0.063727,0.153338,0.082904,-0.159789
0.103489,0.08465,0.089097,0.089416,0.099508,0.120876,0.103734,0.151772,0.081033,0.094421,0.104404,0.075231,0.088549,0.110212,0.113486,0.083352,0.075274,0.137668,0.109394,0.091618,0.126976,0.166865,0.116534,0.137085,0.085942,0.083535,0.124311,0.143058,0.147672,0.148407,0.054501,0.16067,0.063066,0.147602,0.097963,0.128208,0.193849,0.089534,0.091269,0.095394,0.098904,0.097249,0.072122,0.063455,0.088831,0.081247,0.112132,0.076293,0.091425,0.076486,0.10816,0.192242,0.086162,0.084718,0.073275,0.098891,0.124219,0.073513,0.073859,0.081814,0.098824,0.154837,0.099945,0.143935,0.118762,0.12806,0.064995,0.064194,0.110825,0.12244,0.062354,0.081679,0.088399,0.214947,0.126159,0.194002,0.065539,0.076968,0.103603,0.133912,0.126366,0.127244,0.070607,0.127482,0.08167,0.130382,0.08871,0.148102,0.129139,0.155689,0.054192,0.055383,0.138552,0.063877,0.132804,0.16894,0.049915,0.137504,0.211724,0.052527,-0.159587
0.13117,0.095454,0.096663,0.098361,0.095982,0.09888,0.111484,0.124431,0.10352,0.115145,0.163126,0.101623,0.098121,0.110104,0.119752,0.107927,0.148033,0.134236,0.111983,0.116887,0.100188,0.147994,0.087297,0.096743,0.184877,0.084012,0.109529,0.098974,0.108046,0.101825,0.049597,0.119569,0.147548,0.13927,0.099014,0.063005,0.155269,0.157383,0.158405,0.130332,0.167334,0.164962,0.095042,0.051842,0.135518,0.147762,0.187467,0.097664,0.163327,0.141555,0.176756,0.14219,0.14639,0.144083,0.136283,0.160082,0.084836,0.1329,0.132368,0.150389,0.100396,0.099665,0.156934,0.101036,0.191527,0.208844,0.12476,0.123756,0.169008,0.118717,0.118605,0.183094,0.051192,0.154755,0.190799,0.117791,0.116937,0.083004,0.097683,0.121654,0.195342,0.190082,0.173166,0.188426,0.150877,0.207537,0.111692,0.068989,0.201636,0.163785,0.106126,0.106326,0.221742,0.086726,0.199572,0.098592,0.104688,0.131235,0.156542,0.101871,-0.153963
0.11147,0.117846,0.099848,0.107228,0.097839,0.126206,0.105542,0.140083,0.098321,0.10073,0.140311,0.111555,0.103165,0.118174,0.132163,0.095211,0.085559,0.162747,0.138341,0.107061,0.153393,0.182315,0.113975,0.126278,0.109879,0.078937,0.132003,0.12039,0.167748,0.161287,0.074105,0.186092,0.078415,0.195966,0.132686,0.139608,0.194557,0.094523,0.097945,0.106227,0.10695,0.105497,0.094373,0.075038,0.098704,0.083868,0.116491,0.122557,0.085668,0.078666,0.11897,0.202225,0.097882,0.096713,0.07705,0.113249,0.108313,0.08186,0.083175,0.076453,0.138809,0.157831,0.117283,0.127526,0.128648,0.130894,0.068965,0.067995,0.129707,0.179669,0.069459,0.107975,0.074531,0.214388,0.144186,0.185377,0.077903,0.120126,0.131656,0.144845,0.14145,0.14659,0.102277,0.147963,0.079231,0.139141,0.087204,0.133874,0.142063,0.192905,0.062195,0.064742,0.142153,0.064875,0.150777,0.159859,0.051674,0.167529,0.196557,0.062149,-0.150677
0.111183,0.114201,0.093802,0.084114,0.09694,0.11639,0.086868,0.111951,0.081926,0.082928,0.108754,0.11792,0.108827,0.08939,0.097665,0.081532,0.115163,0.092629,0.107907,0.140189,0.072735,0.082064,0.079421,0.119366,0.119275,0.098791,0.076656,0.115673,0.064142,0.059674,0.105454,0.100949,0.112197,0.100992,0.109201,0.103994,0.078413,0.10824,0.105807,0.072618,0.098273,0.100088,0.15146,0.089024,0.068306,0.120497,0.087037,0.133064,0.139807,0.127082,0.092297,0.080914,0.118221,0.120788,0.128635,0.111354,0.107895,0.128172,0.129063,0.149075,0.096512,0.054212,0.123528,0.112217,0.081447,0.076546,0.139728,0.14107,0.118988,0.112872,0.143087,0.109022,0.114805,0.068529,0.098131,0.103106,0.149777,0.138466,0.120941,0.068083,0.086192,0.103773,0.10036,0.110078,0.098871,0.071267,0.071132,0.086558,0.077919,0.038076,0.157447,0.157899,0.067984,0.119348,0.091675,0.13913,0.167369,0.048889,0.073764,0.163744,-0.148145
0.07136,0.076072,0.073438,0.079713,0.073812,0.05987,0.077332,0.056158,0.079871,0.078273,0.104676,0.088892,0.061055,0.077283,0.05817,0.080427,0.104473,0.056443,0.063614,0.079828,0.047666,0.049761,0.071242,0.043746,0.132313,0.080892,0.068162,0.04835,0.040067,0.046177,0.079773,0.045953,0.123288,0.077314,0.108725,0.046248,0.050297,0.032431,0.029194,0.081551,0.024222,0.024857,0.089506,0.063015,0.127292,0.04181,0.02391,0.117468,0.068275,0.045805,0.01922,0.053156,0.031015,0.03217,0.04422,0.026458,0.076229,0.038682,0.038309,0.071935,0.107808,0.053854,0.032165,0.049695,0.01529,0.022388,0.049801,0.050752,0.030057,0.096533,0.047911,0.150526,0.046678,0.058387,0.020062,0.025938,0.047587,0.091079,0.114942,0.075251,0.014829,0.022942,0.156768,0.026283,0.12592,0.012358,0.084284,0.02361,0.012058,0.096065,0.055089,0.054181,0.018142,0.10849,0.017244,0.014908,0.068327,0.085011,0.060953,0.057348,-0.146248
0.086113,0.071147,0.066492,0.065407,0.054092,0.064099,0.056925,0.083125,0.06483,0.063522,0.125912,0.085175,0.071224,0.065631,0.087636,0.073403,0.092084,0.102762,0.088402,0.09085,0.076101,0.111356,0.046264,0.054485,0.132241,0.041659,0.066716,0.053877,0.082039,0.068116,0.028043,0.105941,0.093116,0.125582,0.078569,0.044783,0.113251,0.075157,0.077826,0.086144,0.085659,0.084304,0.077192,0.027967,0.073286,0.066258,0.095251,0.077401,0.071249,0.06174,0.096046,0.111472,0.076936,0.075867,0.059825,0.090503,0.038795,0.063098,0.06412,0.062801,0.083808,0.063532,0.094085,0.063722,0.105008,0.1089,0.052597,0.051784,0.105268,0.111598,0.052345,0.124022,0.024103,0.112161,0.118308,0.093674,0.059225,0.070937,0.073206,0.084443,0.115963,0.120495,0.115766,0.121783,0.080702,0.114836,0.06617,0.043434,0.116762,0.124492,0.045856,0.047921,0.119001,0.044603,0.124295,0.079031,0.038065,0.097907,0.106687,0.045656,-0.14601
0.068444,0.071931,0.057744,0.058982,0.056454,0.074382,0.054545,0.077062,0.060124,0.055025,0.066882,0.076323,0.068611,0.061907,0.062297,0.055326,0.07546,0.056462,0.069366,0.095864,0.045174,0.056891,0.06077,0.086711,0.081411,0.078651,0.055458,0.084851,0.041872,0.040379,0.068024,0.066241,0.072003,0.072694,0.074958,0.067412,0.059753,0.071501,0.067086,0.044609,0.059574,0.060602,0.106358,0.054227,0.040597,0.084506,0.057328,0.090174,0.115267,0.090187,0.051514,0.054547,0.069413,0.071005,0.088657,0.061257,0.082908,0.081351,0.080696,0.121318,0.067033,0.037677,0.067366,0.09224,0.045042,0.052816,0.096769,0.098069,0.06262,0.081034,0.094536,0.07346,0.06905,0.049843,0.048078,0.081762,0.092756,0.098628,0.090075,0.048957,0.042292,0.051087,0.067049,0.054826,0.069415,0.039594,0.04336,0.052451,0.038829,0.024231,0.104411,0.102906,0.04573,0.089358,0.043521,0.103059,0.121843,0.033423,0.061765,0.107145,-0.144997
