DATE_0,VWAP_CHANGE_0,DATE_0-remapped,Lag_VWAP_CHANGE_0-1,Lag_VWAP_CHANGE_0-2,Lag_VWAP_CHANGE_0-3,Lag_VWAP_CHANGE_0-4,Lag_VWAP_CHANGE_0-5,Lag_VWAP_CHANGE_0-6,Lag_VWAP_CHANGE_0-7,Lag_VWAP_CHANGE_0-8,Lag_VWAP_CHANGE_0-9,Lag_VWAP_CHANGE_0-10,Lag_VWAP_CHANGE_0-11,Lag_VWAP_CHANGE_0-12,DATE_0-remapped^2,DATE_0-remapped^3,DATE_0-remapped*Lag_VWAP_CHANGE_0-1,DATE_0-remapped*Lag_VWAP_CHANGE_0-2,DATE_0-remapped*Lag_VWAP_CHANGE_0-3,DATE_0-remapped*Lag_VWAP_CHANGE_0-4,DATE_0-remapped*Lag_VWAP_CHANGE_0-5,DATE_0-remapped*Lag_VWAP_CHANGE_0-6,DATE_0-remapped*Lag_VWAP_CHANGE_0-7,DATE_0-remapped*Lag_VWAP_CHANGE_0-8,DATE_0-remapped*Lag_VWAP_CHANGE_0-9,DATE_0-remapped*Lag_VWAP_CHANGE_0-10,DATE_0-remapped*Lag_VWAP_CHANGE_0-11,DATE_0-remapped*Lag_VWAP_CHANGE_0-12
03/02/12,0.001678,424,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,-0.006285,179776,76225024,-1.56831,0.107046,-8.993968,9.29543,19.123929,-3.655288,-3.838851,-7.451355,-4.557206,-2.882334,2.903114,-2.664731
03/03/12,-0.018639,425,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,0.006847,180625,76765625,0.713305,-1.572009,0.107298,-9.015181,9.317354,19.169032,-3.663909,-3.847905,-7.468929,-4.567954,-2.889132,2.909961
03/04/12,0.028653,426,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,-0.006798,181476,77308776,-7.940374,0.714984,-1.575708,0.107551,-9.036393,9.339277,19.214136,-3.67253,-3.856958,-7.486503,-4.578702,-2.89593
03/05/12,0.007478,427,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,-0.010748,182329,77854483,12.235024,-7.959014,0.716662,-1.579407,0.107803,-9.057605,9.3612,19.25924,-3.681151,-3.866012,-7.504077,-4.58945
03/06/12,-0.007259,428,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,-0.017574,183184,78402752,3.200442,12.263678,-7.977653,0.71834,-1.583105,0.108056,-9.078817,9.383123,19.304343,-3.689772,-3.875066,-7.521651
03/07/12,0.006156,429,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,-0.009054,184041,78953589,-3.113923,3.20792,12.292331,-7.996292,0.720019,-1.586804,0.108308,-9.100029,9.405046,19.349447,-3.698393,-3.88412
03/08/12,-0.012358,430,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,-0.008621,184900,79507000,2.646924,-3.121181,3.215398,12.320984,-8.014932,0.721697,-1.590503,0.108561,-9.121242,9.426969,19.39455,-3.707014
03/09/12,0.002194,431,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,0.045104,185761,80062991,-5.326087,2.65308,-3.12844,3.222875,12.349638,-8.033571,0.723376,-1.594202,0.108813,-9.142454,9.448893,19.439654
03/10/12,0.001041,432,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,0.021923,186624,80621568,0.947915,-5.338444,2.659235,-3.135699,3.230353,12.378291,-8.05221,0.725054,-1.597901,0.109066,-9.163666,9.470816
03/11/12,-0.00343,433,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,-0.021212,187489,81182737,0.450654,0.950109,-5.350802,2.665391,-3.142957,3.237831,12.406945,-8.07085,0.726732,-1.6016,0.109318,-9.184878
03/12/12,0.000732,434,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,0.000252,188356,81746504,-1.488525,0.451695,0.952303,-5.363159,2.671547,-3.150216,3.245308,12.435598,-8.089489,0.728411,-1.605298,0.10957
03/13/12,0.005484,435,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,-0.003699,189225,82312875,0.318338,-1.491954,0.452736,0.954497,-5.375517,2.677702,-3.157474,3.252786,12.464252,-8.108129,0.730089,-1.608997
03/14/12,0.013832,436,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,0.001678,190096,82881856,2.391057,0.31907,-1.495384,0.453777,0.956692,-5.387874,2.683858,-3.164733,3.260264,12.492905,-8.126768,0.731767
03/15/12,0.023051,437,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,-0.018639,190969,83453453,6.044646,2.396541,0.319802,-1.498814,0.454817,0.958886,-5.400232,2.690014,-3.171991,3.267741,12.521559,-8.145407
03/16/12,-0.00912,438,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,0.028653,191844,84027672,10.096362,6.058478,2.402025,0.320534,-1.502244,0.455858,0.96108,-5.412589,2.696169,-3.17925,3.275219,12.550212
03/17/12,0.000747,439,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,0.007478,192721,84604519,-4.003617,10.119413,6.07231,2.407509,0.321266,-1.505673,0.456899,0.963274,-5.424947,2.702325,-3.186508,3.282697
03/18/12,-0.006703,440,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,-0.007259,193600,85184000,0.328547,-4.012737,10.142464,6.086142,2.412993,0.321997,-1.509103,0.45794,0.965469,-5.437304,2.708481,-3.193767
03/19/12,-0.004915,441,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,0.006156,194481,85766121,-2.956131,0.329294,-4.021857,10.165516,6.099974,2.418477,0.322729,-1.512533,0.45898,0.967663,-5.449662,2.714636
03/20/12,0.007242,442,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,-0.012358,195364,86350888,-2.172615,-2.962834,0.33004,-4.030977,10.188567,6.113806,2.423961,0.323461,-1.515963,0.460021,0.969857,-5.462019
03/21/12,0.01417,443,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,0.002194,196249,86938307,3.208421,-2.177531,-2.969537,0.330787,-4.040096,10.211618,6.127639,2.429445,0.324193,-1.519393,0.461062,0.972051
03/22/12,0.013847,444,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,0.001041,197136,87528384,6.29163,3.215663,-2.182446,-2.97624,0.331534,-4.049216,10.234669,6.141471,2.43493,0.324925,-1.522822,0.462103
03/23/12,-0.002571,445,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,-0.00343,198025,88121125,6.161917,6.3058,3.222906,-2.187362,-2.982944,0.332281,-4.058336,10.25772,6.155303,2.440414,0.325657,-1.526252
03/24/12,0.001445,446,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,0.000732,198916,88716536,-1.146617,6.175764,6.31997,3.230148,-2.192277,-2.989647,0.333027,-4.067456,10.280771,6.169135,2.445898,0.326388
03/25/12,-0.061666,447,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,0.005484,199809,89314623,0.646043,-1.149188,6.189611,6.334141,3.237391,-2.197192,-2.99635,0.333774,-4.076576,10.303822,6.182967,2.451382
03/26/12,-0.014353,448,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,0.013832,200704,89915392,-27.626203,0.647488,-1.151759,6.203458,6.348311,3.244633,-2.202108,-3.003053,0.334521,-4.085696,10.326873,6.196799
03/27/12,-0.009372,449,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,0.023051,201601,90518849,-6.444708,-27.687869,0.648933,-1.154329,6.217305,6.362481,3.251876,-2.207023,-3.009757,0.335267,-4.094815,10.349924
03/28/12,-0.016106,450,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,-0.00912,202500,91125000,-4.21722,-6.459062,-27.749534,0.650379,-1.1569,6.231152,6.376652,3.259118,-2.211939,-3.01646,0.336014,-4.103935
03/29/12,-0.008868,451,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,0.000747,203401,91733851,-7.263617,-4.226592,-6.473415,-27.8112,0.651824,-1.159471,6.244999,6.390822,3.266361,-2.216854,-3.023163,0.336761
03/30/12,-0.043833,452,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,-0.006703,204304,92345408,-4.008431,-7.279722,-4.235963,-6.487768,-27.872866,0.653269,-1.162042,6.258846,6.404992,3.273603,-2.22177,-3.029866
03/31/12,0.000903,453,-0.043833,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,-0.004915,205209,92959677,-19.85632,-4.017299,-7.295828,-4.245335,-6.502122,-27.934531,0.654714,-1.164613,6.272693,6.419163,3.280846,-2.226685
04/01/12,-0.000779,454,0.000903,-0.043833,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,0.007242,206116,93576664,0.409987,-19.900153,-4.026168,-7.311933,-4.254706,-6.516475,-27.996197,0.65616,-1.167184,6.28654,6.433333,3.288088
04/02/12,0.005498,455,-0.000779,0.000903,-0.043833,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,0.01417,207025,94196375,-0.354269,0.41089,-19.943986,-4.035036,-7.328039,-4.264078,-6.530829,-28.057863,0.657605,-1.169755,6.300387,6.447503
04/03/12,-0.017042,456,0.005498,-0.000779,0.000903,-0.043833,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,0.013847,207936,94818816,2.506979,-0.355047,0.411793,-19.987819,-4.043904,-7.344145,-4.27345,-6.545182,-28.119528,0.65905,-1.172326,6.314234
04/04/12,-0.038221,457,-0.017042,0.005498,-0.000779,0.000903,-0.043833,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,-0.002571,208849,95443993,-7.788143,2.512477,-0.355826,0.412696,-20.031652,-4.052772,-7.36025,-4.282821,-6.559536,-28.181194,0.660496,-1.174897
04/05/12,-0.027113,458,-0.038221,-0.017042,0.005498,-0.000779,0.000903,-0.043833,-0.008868,-0.016106,-0.009372,-0.014353,-0.061666,0.001445,209764,96071912,-17.50499,-7.805185,2.517975,-0.356604,0.413599,-20.075485,-4.061641,-7.376356,-4.292193,-6.573889,-28.24286,0.661941
